,Review_Text,Review_Clean_List,Review_Clean
40,"Menunggu waktu terbang ada sisa 4 jaman dr pantai losari ke bandara, nyempetin ke port of rotterdam buat ngeliat sejarah masa lalu indonesia dimana masa kolonial dan tempat pengasingan pangeran diponegoro, takjub banget begitu masuk ke dalam ada museum ttg makassar dan kebudayaan2 masa lampaunya..Tiket masuk port of rotterdam seiklasnya..Masuk museum 5rb perorangCm yg agak ganggu adalah tour guide kita ngga minta beliau menjelaskan terus, begitu kita ingin cepet selesai dibawah kita kasih 50rb.. ditolak tour guidenya bilang 200rb... ini yg agak ganggu terkesan memaksa dan bikin wisatawan ngga nyamanBuat pengelola utk lebih ditata lagi terutama tour guide hendaknya ada tarif yg transfaran bukan seperti di todong.. kasian pdhl tempatnya bagus sekali utk pengetahuan sejarah","['tunggu', 'terbang', 'sisa', 'jaman', 'dr', 'pantai', 'losari', 'bandara', 'nyempetin', 'port', 'of', 'rotterdam', 'ngeliat', 'sejarah', 'indonesia', 'kolonial', 'asing', 'pangeran', 'diponegoro', 'takjub', 'banget', 'masuk', 'museum', 'ttg', 'makassar', 'budaya', 'lampau', 'tiket', 'masuk', 'port', 'of', 'rotterdam', 'seiklasnya', 'masuk', 'museum', 'rb', 'perorangcm', 'yg', 'ganggu', 'tour', 'guide', 'ngga', 'beliau', 'cepet', 'selesai', 'kasih', 'rb', 'tolak', 'tour', 'guidenya', 'bilang', 'rb', 'yg', 'ganggu', 'kes', 'paksa', 'bikin', 'wisatawan', 'ngga', 'nyamanbuat', 'kelola', 'utk', 'tata', 'utama', 'tour', 'guide', 'tarif', 'yg', 'transfaran', 'todong', 'kasi', 'pdhl', 'bagus', 'utk', 'sejarah']",tunggu terbang sisa jaman dr pantai losari bandara nyempetin port of rotterdam ngeliat sejarah indonesia kolonial asing pangeran diponegoro takjub banget masuk museum ttg makassar budaya lampau tiket masuk port of rotterdam seiklasnya masuk museum rb perorangcm yg ganggu tour guide ngga beliau cepet selesai kasih rb tolak tour guidenya bilang rb yg ganggu kes paksa bikin wisatawan ngga nyamanbuat kelola utk tata utama tour guide tarif yg transfaran todong kasi pdhl bagus utk sejarah
41,Tempat terawat baik. Suasana nyaman untuk duduk duduk santai.dan banyak spot foto karena suasana nya klasik dan romantis.,"['awat', 'suasana', 'nyaman', 'duduk', 'duduk', 'santai', 'spot', 'foto', 'suasana', 'nya', 'klasik', 'romantis']",awat suasana nyaman duduk duduk santai spot foto suasana nya klasik romantis
42,"sebagai pencinta musium dan sejarah, tidak lengkap datang berkunjung ke tempat berserajah seperti Benteng Rotterdam ini tanpa ada informasi yang menjadikannya seperti hidup kembali, selain itu, halaman museum ini penuh sampah dan parkiran motor. ","['cinta', 'musium', 'sejarah', 'lengkap', 'kunjung', 'rajah', 'benteng', 'rotterdam', 'informasi', 'hidup', 'halaman', 'museum', 'penuh', 'sampah', 'parkir', 'motor']",cinta musium sejarah lengkap kunjung rajah benteng rotterdam informasi hidup halaman museum penuh sampah parkir motor
43,"Lokasi yang mudah dijangkau dan sarana kuliner sekitar lokasi menambah kenyamanan pengunjung untuk menikmati History Area ini , sehingga bisa berlama lama menikmatinya .Penataan dan kebersihan lingkungan cukup terjaga, sayang bagian depan Tulisan Fort Roterdam nya sdh ada yg mencoret.Spot indah untuk berbagai Selfi maupun berbagai event photo dapat ditemukan di lokasi ini.Kesadaran pengunjung wajib ditingkatkan , untuk  turut menjaga kelestarian dan keindahan serta kebersihan lingkungn bersejarah ini , untuk anak cucu kita selanjutnya.Tempat yang sangat menarik, sekian kali kesini tetap tidak bosan.","['lokasi', 'mudah', 'jangkau', 'sarana', 'kuliner', 'lokasi', 'nyaman', 'unjung', 'nikmat', 'history', 'area', 'nikmat', 'tata', 'bersih', 'lingkung', 'jaga', 'sayang', 'tulis', 'fort', 'roterdam', 'nya', 'sdh', 'yg', 'coret', 'spot', 'indah', 'selfi', 'event', 'photo', 'temu', 'lokasi', 'sadar', 'unjung', 'wajib', 'tingkat', 'jaga', 'lestari', 'indah', 'bersih', 'lingkungn', 'sejarah', 'anak', 'cucu', 'tarik', 'sekian', 'kali', 'kesini', 'bosan']",lokasi mudah jangkau sarana kuliner lokasi nyaman unjung nikmat history area nikmat tata bersih lingkung jaga sayang tulis fort roterdam nya sdh yg coret spot indah selfi event photo temu lokasi sadar unjung wajib tingkat jaga lestari indah bersih lingkungn sejarah anak cucu tarik sekian kali kesini bosan
44,"Museum banyak yg tutup, banyak bangunan yg sudah rusak, dan tidak ada info tour yang jelas, seolah olah hanya melihat bangunan usang","['museum', 'yg', 'tutup', 'bangun', 'yg', 'rusak', 'info', 'tour', 'olah', 'olah', 'lihat', 'bangun', 'usang']",museum yg tutup bangun yg rusak info tour olah olah lihat bangun usang
45,"Bentuknya dari atas seperti penyu....Peninggalan Belanda di kota Makassar, wajib dikunjungi meskipun hanya sekadar reuni....ataupun berkumpul bersama komunitas....ð","['bentuk', 'penyu', 'tinggal', 'belanda', 'kota', 'makassar', 'wajib', 'kunjung', 'reuni', 'kumpul', 'komunitas']",bentuk penyu tinggal belanda kota makassar wajib kunjung reuni kumpul komunitas
46,"Fort Rotterdam merupakan sebuah benteng peninggalan Kerajaan Gowa-Tallo. Benteng ini sangat luas dan terawat, di dalamnya  terdapat banyak bangunan dengan arsitektur dari zaman kolonial. Di benteng ini juga terdapat museum La Galigo, sayang tidak banyak yang bisa kita lihat di museum ini, karena koleksinya masih sedikit. Di benteng ini juga kita bisa melihat ruang tahanan tempat pengasingan Pangeran Diponegoro. Masuk ke benteng ini tidak dikenakan biaya tapi kami diminta untuk mengisi buku tamu dan memberikan sumbangan sukarela sebesar Rp.10.000,-. Yang tidak menyenangkan ketika kami berada di benteng ini,  banyak sekali anak-anak yang me jual buku dan mereka mengikuti kami terus sebelum buku-buku mereka dibeli.","['fort', 'rotterdam', 'rupa', 'buah', 'benteng', 'tinggal', 'raja', 'gowa', 'tallo', 'benteng', 'luas', 'awat', 'bangun', 'arsitektur', 'zaman', 'kolonial', 'benteng', 'museum', 'la', 'galigo', 'sayang', 'lihat', 'museum', 'koleksi', 'benteng', 'lihat', 'ruang', 'tahan', 'asing', 'pangeran', 'diponegoro', 'masuk', 'benteng', 'kena', 'biaya', 'isi', 'buku', 'tamu', 'sumbang', 'sukarela', 'rp', 'senang', 'benteng', 'anak', 'anak', 'me', 'jual', 'buku', 'buku', 'buku', 'beli']",fort rotterdam rupa buah benteng tinggal raja gowa tallo benteng luas awat bangun arsitektur zaman kolonial benteng museum la galigo sayang lihat museum koleksi benteng lihat ruang tahan asing pangeran diponegoro masuk benteng kena biaya isi buku tamu sumbang sukarela rp senang benteng anak anak me jual buku buku buku beli
47,"Lingkungannya bersih, dan Cukup terjaga dengan baik, lokasinya di tengah kota yang mudah di capai, serta cukup bagus untuk spot foto foto, jangan lupa masuk ke Museum La Galigo di dalam komplek benteng untuk informasi lebih lanjut seputar tempat ini intip Channel  youtube Alfalegro Jalan Jalan ","['lingkung', 'bersih', 'jaga', 'lokasi', 'kota', 'mudah', 'capai', 'bagus', 'spot', 'foto', 'foto', 'lupa', 'masuk', 'museum', 'la', 'galigo', 'komplek', 'benteng', 'informasi', 'putar', 'intip', 'channel', 'youtube', 'alfalegro', 'jalan', 'jalan']",lingkung bersih jaga lokasi kota mudah capai bagus spot foto foto lupa masuk museum la galigo komplek benteng informasi putar intip channel youtube alfalegro jalan jalan
48,"Salah satu bangunan bersejarah di Makassar yang masih bagus. Meski ada beberapa bagian bangunan yg sudah tudak utuh, tidak mengurangi kegagahan benteng Ritterdam. Sayang cuaca Makassar yang panas di siang hari, membuat kita keliling-keliling bebteng sambil berpanas ria","['salah', 'bangun', 'sejarah', 'makassar', 'bagus', 'bangun', 'yg', 'tudak', 'utuh', 'gagah', 'benteng', 'ritterdam', 'sayang', 'cuaca', 'makassar', 'panas', 'siang', 'keliling', 'keliling', 'bebteng', 'panas', 'ria']",salah bangun sejarah makassar bagus bangun yg tudak utuh gagah benteng ritterdam sayang cuaca makassar panas siang keliling keliling bebteng panas ria
49,"Tempat bersejarah di makassar, cukup terawat, dan lokasi cukup luas, terletak di dekat pelabuhan dan akses tidak terlalu jauh dari pantai losari, cukup menawan untuk menikmati lembayung di bangunan atas","['sejarah', 'makassar', 'awat', 'lokasi', 'luas', 'letak', 'labuh', 'akses', 'pantai', 'losari', 'tawan', 'nikmat', 'lembayung', 'bangun']",sejarah makassar awat lokasi luas letak labuh akses pantai losari tawan nikmat lembayung bangun
50,"Masuk ke dalam, ada beberapa bangunan tua dari jaman Belanda yang terpelihara dengan baik. Ada bangunan difungsikan sebagai museum, dengan biaya tambahan untuk masuk ke museum. Di bagian tengah ada lapangan terbuka yang tertutup oleh rumput hijau. Bagian benteng bisa dinaiki dan dilewati oleh orang. Namun, perlu hati-hati saat berjalan karena tidak ada pengaman.Sebagian besar area adalah outdoor. Mengingat lokasi dekat laut, hawa di sekitar Fort Rotterdam sangat panas. Lebih baik datang pada sore hari.","['masuk', 'bangun', 'tua', 'jaman', 'belanda', 'pelihara', 'bangun', 'fungsi', 'museum', 'biaya', 'masuk', 'museum', 'lapang', 'buka', 'tutup', 'rumput', 'hijau', 'benteng', 'orang', 'hati', 'hati', 'jalan', 'kam', 'area', 'outdoor', 'lokasi', 'laut', 'hawa', 'fort', 'rotterdam', 'panas', 'sore']",masuk bangun tua jaman belanda pelihara bangun fungsi museum biaya masuk museum lapang buka tutup rumput hijau benteng orang hati hati jalan kam area outdoor lokasi laut hawa fort rotterdam panas sore
51,"Salah satu ikon kota Makassar yang wajib anda kinjungi kalo ke kota Makassar. Disini anda dapat melihat situs peninggalan sejarah Hindia Belanda yang pernah menjajah kota ini. Bahkan jika anda suka fotografi, anda tidak akan kecewa dengan bangunan tua yang sudah ada sedikit renovasi tapi tidak menghapus nilai sejarah aslinya.","['salah', 'ikon', 'kota', 'makassar', 'wajib', 'kinjungi', 'kalo', 'kota', 'makassar', 'lihat', 'situs', 'tinggal', 'sejarah', 'hindia', 'belanda', 'jajah', 'kota', 'suka', 'fotografi', 'kecewa', 'bangun', 'tua', 'renovasi', 'hapus', 'nilai', 'sejarah', 'asli']",salah ikon kota makassar wajib kinjungi kalo kota makassar lihat situs tinggal sejarah hindia belanda jajah kota suka fotografi kecewa bangun tua renovasi hapus nilai sejarah asli
52,"Bangunan peninggalan hindia belanda ini merupakan salah satu ikon di kota makassar. terletak tidak jauh dari pantai, lokasinya sangat mudah dijangkau. Selain sebagai benteng pertahanan, juga merupakan bangunan tempat pengasingan Pangeran Diponegoro. Lokasi luas dan terawat, cocok untuk libur akhhir pekan.","['bangun', 'tinggal', 'hindia', 'belanda', 'rupa', 'salah', 'ikon', 'kota', 'makassar', 'letak', 'pantai', 'lokasi', 'mudah', 'jangkau', 'benteng', 'tahan', 'rupa', 'bangun', 'asing', 'pangeran', 'diponegoro', 'lokasi', 'luas', 'awat', 'cocok', 'libur', 'akhhir', 'pekan']",bangun tinggal hindia belanda rupa salah ikon kota makassar letak pantai lokasi mudah jangkau benteng tahan rupa bangun asing pangeran diponegoro lokasi luas awat cocok libur akhhir pekan
53,"masuk gratis hanya bayar kalau masuk ke dalam museum, banyak peninggalan peninggalan jaman dahulu sejarah dari pulau sulawesi sebagai jalur dari perdagangan rempah rempah","['masuk', 'gratis', 'bayar', 'masuk', 'museum', 'tinggal', 'tinggal', 'jaman', 'sejarah', 'pulau', 'sulawesi', 'jalur', 'dagang', 'rempah', 'rempah']",masuk gratis bayar masuk museum tinggal tinggal jaman sejarah pulau sulawesi jalur dagang rempah rempah
54,"Tempat yg baik untuk dikunjungi. Menambah wawasan kita tentang sejarah sulawesi, terutama Sulawesi Selatan. ","['yg', 'kunjung', 'wawas', 'sejarah', 'sulawesi', 'utama', 'sulawesi', 'selatan']",yg kunjung wawas sejarah sulawesi utama sulawesi selatan
55,"Benteng Fort Rotterdam, benteng pertahanan kerajaan Gowa Tallo ini memiliki nilai historis yang sangat tinggi. Disini, di salah satu sudutnya merupakan ruangan pengasingan Pangeran Diponegoro","['benteng', 'fort', 'rotterdam', 'benteng', 'tahan', 'raja', 'gowa', 'tallo', 'milik', 'nilai', 'historis', 'salah', 'sudut', 'rupa', 'ruang', 'asing', 'pangeran', 'diponegoro']",benteng fort rotterdam benteng tahan raja gowa tallo milik nilai historis salah sudut rupa ruang asing pangeran diponegoro
56,"Benteng ini merupakan salah satu situs bersejarah di Makasar. Melihat arsitekturnya saja, dibuat pada jaman belanda. Sebenernya situs ini cukup menarik untuk jalan-jalan, apalagi bisa dibuka lebih pagi (misal jam 6 pagi) untuk sekedar berjalan-jalan atau olahraga.","['benteng', 'rupa', 'salah', 'situs', 'sejarah', 'makasar', 'lihat', 'arsitektur', 'jaman', 'belanda', 'sebenernya', 'situs', 'tarik', 'jalan', 'jalan', 'buka', 'pagi', 'jam', 'pagi', 'dar', 'jalan', 'jalan', 'olahraga']",benteng rupa salah situs sejarah makasar lihat arsitektur jaman belanda sebenernya situs tarik jalan jalan buka pagi jam pagi dar jalan jalan olahraga
57,Wajib kesini untuk mengetahui sejarah pahlawan di masa lalu. Banyak spot foto yang keren bagi penyuka selfie,"['wajib', 'kesini', 'sejarah', 'pahlawan', 'spot', 'foto', 'keren', 'suka', 'selfie']",wajib kesini sejarah pahlawan spot foto keren suka selfie
58,"Jika ke Makassar, sempatkanlah melihat benteng ini. Fort Rotterdam masih berdiri gagah tak lekang dimakan usia. Tempat belajar sejarah yang bagus","['makassar', 'lihat', 'benteng', 'fort', 'rotterdam', 'gagah', 'lekang', 'makan', 'usia', 'ajar', 'sejarah', 'bagus']",makassar lihat benteng fort rotterdam gagah lekang makan usia ajar sejarah bagus
59,Tempat ini cocok bagi anda yang suka akan wisata peninggalan sejarah belanda di tanah sulawesi. Total bangunan didalamnya ada 13 bangunan. Beragam benda sejarah disini masih terjaga dengan sangat baik,"['cocok', 'suka', 'wisata', 'tinggal', 'sejarah', 'belanda', 'tanah', 'sulawesi', 'total', 'bangun', 'bangun', 'agam', 'benda', 'sejarah', 'jaga']",cocok suka wisata tinggal sejarah belanda tanah sulawesi total bangun bangun agam benda sejarah jaga
60,"Terletak masuk daerah kota, terletak dekat pantai losari. Benteng ini cukup terawat.Wisata sejarah pun dapat dimulai dari benteng ini.","['letak', 'masuk', 'daerah', 'kota', 'letak', 'pantai', 'losari', 'benteng', 'awat', 'wisata', 'sejarah', 'benteng']",letak masuk daerah kota letak pantai losari benteng awat wisata sejarah benteng
61,Enaknya masuk ke tempat ini tidak di pungut biaya alias gratis kita cukup mengisi buku tamu di sebelah kiri pintu masuk . Tapi untuk masuk ke museum La Galigo yang berada di blok D tetap bayar kalau ga salah Rp.3000 murah bukan? Sayang waktu berkunjung ke benteng rotterdam ini suasana sangat rame karena sedang berlangsung acara miwf jadi saya malas untuk mengexplore lebih banyak tempat ini.,"['enak', 'masuk', 'pungut', 'biaya', 'alias', 'gratis', 'isi', 'buku', 'tamu', 'belah', 'kiri', 'pintu', 'masuk', 'masuk', 'museum', 'la', 'galigo', 'blok', 'd', 'bayar', 'ga', 'salah', 'rp', 'murah', 'sayang', 'kunjung', 'benteng', 'rotterdam', 'suasana', 'rame', 'langsung', 'acara', 'miwf', 'malas', 'mengexplore']",enak masuk pungut biaya alias gratis isi buku tamu belah kiri pintu masuk masuk museum la galigo blok d bayar ga salah rp murah sayang kunjung benteng rotterdam suasana rame langsung acara miwf malas mengexplore
62,Datang sore hari dan menuju batas benteng. Langsung bisa melihat lautan dan jualan2nya. Bangunannya kuno. Cocok utk melihat sejarah dan selfie. Masuknyw gratis. Kecuali mau pakai guide,"['sore', 'tuju', 'batas', 'benteng', 'langsung', 'lihat', 'laut', 'jual', 'nya', 'bangun', 'kuno', 'cocok', 'utk', 'lihat', 'sejarah', 'selfie', 'masuknyw', 'gratis', 'kecuali', 'pakai', 'guide']",sore tuju batas benteng langsung lihat laut jual nya bangun kuno cocok utk lihat sejarah selfie masuknyw gratis kecuali pakai guide
63,"buat pecinta museum saya rasa wajib kesini karena sebagian besar bangunan benteng ini masih berdiri kokoh. lokasinya juga tidak begitu jauh dari pantai losari, cukup berjalan kaki sekitar 17 menit saja dan tidak ada tiket masuk ke fort rotterdam alias gratis! kita hanya diminta untuk mengisi buku tamu saja. sebagai heritage lovers, menurut saya pribadi sih agak disayangkan cagar budaya sebagus ini tidak memungut biaya masuk padahal kan lumayan untuk biaya perawatan. di area fort rotterdam ini juga ada museum la galigo yang mana kita harus membayar IDR 5.000,- untuk masuk kedalamnya. fort rotterdam juga bagus untuk keperluan fotografi karena banyak spot menarik di dalamnya.","['cinta', 'museum', 'wajib', 'kesini', 'bangun', 'benteng', 'kokoh', 'lokasi', 'pantai', 'losari', 'jalan', 'kaki', 'menit', 'tiket', 'masuk', 'fort', 'rotterdam', 'alias', 'gratis', 'isi', 'buku', 'tamu', 'heritage', 'lovers', 'pribadi', 'sih', 'sayang', 'cagar', 'budaya', 'bagus', 'mungut', 'biaya', 'masuk', 'lumayan', 'biaya', 'awat', 'area', 'fort', 'rotterdam', 'museum', 'la', 'galigo', 'bayar', 'idr', 'masuk', 'fort', 'rotterdam', 'bagus', 'fotografi', 'spot', 'tarik']",cinta museum wajib kesini bangun benteng kokoh lokasi pantai losari jalan kaki menit tiket masuk fort rotterdam alias gratis isi buku tamu heritage lovers pribadi sih sayang cagar budaya bagus mungut biaya masuk lumayan biaya awat area fort rotterdam museum la galigo bayar idr masuk fort rotterdam bagus fotografi spot tarik
64,Ford Rotterdam merupakan salah satu iconik dari kota Makassar. Lokasi yang tak terlalu jauh dari pusat keramaian di kota ini. Untuk masuknya sendiri free dengan hanya mengisi buku tamu . Dari tempat ini kita bisa melihat bangunan-bangunan yang ada di dalam area benteng dengan arsitektur bangunan Belanda. Disini juga ada ruang tahanan yang mana pernah unutk menawan Pangeran Diponegoro.,"['ford', 'rotterdam', 'rupa', 'salah', 'iconik', 'kota', 'makassar', 'lokasi', 'pusat', 'ramai', 'kota', 'masuk', 'free', 'isi', 'buku', 'tamu', 'lihat', 'bangun', 'bangun', 'area', 'benteng', 'arsitektur', 'bangun', 'belanda', 'ruang', 'tahan', 'unutk', 'tawan', 'pangeran', 'diponegoro']",ford rotterdam rupa salah iconik kota makassar lokasi pusat ramai kota masuk free isi buku tamu lihat bangun bangun area benteng arsitektur bangun belanda ruang tahan unutk tawan pangeran diponegoro
65,"Benteng peninggalan penjajah yang saat ini menjadi destinasi wisata di Sulawesi Selatan tepatnya di Kota Makassar, memberikan banyak informasi tentang perlawanan kepada penjajah dan kuatnya semangat pahlawan zaman dulu","['benteng', 'tinggal', 'jajah', 'destinasi', 'wisata', 'sulawesi', 'selatan', 'kota', 'makassar', 'informasi', 'lawan', 'jajah', 'kuat', 'semangat', 'pahlawan', 'zaman']",benteng tinggal jajah destinasi wisata sulawesi selatan kota makassar informasi lawan jajah kuat semangat pahlawan zaman
66,Benteng roterdam adalah tempat atau gedung belanda..dan beraneka ragam benda2 dulu yg bisa kita lihat,"['benteng', 'roterdam', 'gedung', 'belanda', 'aneka', 'ragam', 'benda', 'yg', 'lihat']",benteng roterdam gedung belanda aneka ragam benda yg lihat
67,"Waktu senggang saat bisnis trip saya sempatkan ke beberapa lokasi wisata terdekat di kota makassar. googling di google map, Fort Rotterdam menjadi salah satu objek wisata yang menarik, khususnya buast saya yang senang foto.Benar saja saat tiba di Fort Rotterdam, museum ini adalah tempat yg bagus. Cukup terkejut juga karena benteng ini masih cukup terawat. Cat bangunannya juga masih bagus, tapi sangat sayang setiap bagian bangunan minim informasi, seperti museum tanpa arti, kita sebagai pengunjung tidak mengetahui kegunaan gedung ini di masa lalu seperti apa. Sepertinya pengelola museum sengaja fort rotterdam dibiarkan tanpa informasi di dalamnya, sehingga bisa menjadi uang penghasilan sampingan bagi karyawan di sana. overall sih OK, yang pasti tempat ini photogenic.","['senggang', 'bisnis', 'trip', 'lokasi', 'wisata', 'kota', 'makassar', 'googling', 'google', 'map', 'fort', 'rotterdam', 'salah', 'objek', 'wisata', 'tarik', 'khusus', 'buast', 'senang', 'foto', 'fort', 'rotterdam', 'museum', 'yg', 'bagus', 'kejut', 'benteng', 'awat', 'cat', 'bangun', 'bagus', 'sayang', 'bangun', 'minim', 'informasi', 'museum', 'arti', 'unjung', 'gedung', 'kelola', 'museum', 'sengaja', 'fort', 'rotterdam', 'biar', 'informasi', 'uang', 'hasil', 'samping', 'karyawan', 'overall', 'sih', 'ok', 'photogenic']",senggang bisnis trip lokasi wisata kota makassar googling google map fort rotterdam salah objek wisata tarik khusus buast senang foto fort rotterdam museum yg bagus kejut benteng awat cat bangun bagus sayang bangun minim informasi museum arti unjung gedung kelola museum sengaja fort rotterdam biar informasi uang hasil samping karyawan overall sih ok photogenic
